customer_id,age,occupation_status,years_employed,annual_income,credit_score,credit_history_years,savings_assets,current_debt,defaults_on_file,delinquencies_last_2yrs,derogatory_marks,product_type,loan_intent,loan_amount,interest_rate,debt_to_income_ratio,loan_to_income_ratio,payment_to_income_ratio,loan_status
CUST139675,27.0,Employed,4.5,30621.0,590.0,4.8,1318.0,2579.0,0.0,1.0,0.0,Personal Loan,Debt Consolidation,46000.0,15.49,84.0,1502.0,501.0,0.0
CUST139676,18.0,Self-Employed,1.0,64496.0,552.0,1.9,2055.0,3850.0,0.0,0.0,2.0,Line of Credit,Home Improvement,13100.0,14.91,0.06,203.0,68.0,0.0
CUST139677,43.0,Student,0.3,15000.0,723.0,19.7,357.0,1587.0,0.0,0.0,0.0,Credit Card,Debt Consolidation,1500.0,15.67,106.0,0.1,33.0,1.0
CUST139678,33.0,Employed,3.2,50207.0,629.0,6.8,3302.0,28592.0,0.0,4.0,0.0,Credit Card,Personal,33200.0,19.28,569.0,661.0,0.22,0.0
CUST139679,49.0,Employed,6.9,60332.0,781.0,10.8,529.0,18364.0,0.0,1.0,0.0,Line of Credit,Personal,50000.0,6.08,304.0,829.0,276.0,1.0
CUST139680,44.0,Employed,13.9,39848.0,582.0,20.7,446.0,31878.0,0.0,0.0,0.0,Line of Credit,Debt Consolidation,8200.0,14.28,0.8,206.0,69.0,0.0
CUST139681,18.0,Employed,0.0,30936.0,595.0,1.5,148.0,5306.0,0.0,1.0,0.0,Line of Credit,Business,17800.0,13.22,172.0,575.0,192.0,0.0
CUST139682,50.0,Employed,6.9,70420.0,829.0,27.1,9745.0,36135.0,0.0,0.0,1.0,Credit Card,Business,4500.0,15.93,513.0,64.0,21.0,1.0
CUST139683,57.0,Employed,7.4,43642.0,683.0,8.5,261.0,2885.0,0.0,1.0,0.0,Credit Card,Education,14200.0,18.16,66.0,325.0,108.0,1.0
CUST139684,47.0,Self-Employed,19.1,250000.0,749.0,9.7,8481.0,53133.0,0.0,0.0,0.0,Credit Card,Business,70000.0,17.13,213.0,0.28,93.0,1.0
CUST139685,47.0,Student,0.5,29791.0,569.0,24.3,1064.0,8078.0,0.0,0.0,0.0,Credit Card,Home Improvement,3000.0,21.14,271.0,101.0,34.0,1.0
CUST139686,32.0,Employed,8.2,29142.0,646.0,11.1,1860.0,4911.0,0.0,0.0,0.0,Line of Credit,Medical,17900.0,11.92,169.0,614.0,205.0,0.0
CUST139687,29.0,Employed,2.3,48828.0,591.0,9.3,11361.0,20112.0,1.0,0.0,0.0,Credit Card,Home Improvement,36600.0,21.17,412.0,0.75,0.25,0.0
CUST139688,37.0,Employed,9.7,27359.0,674.0,3.5,304.0,6343.0,0.0,1.0,0.0,Line of Credit,Medical,5800.0,10.17,232.0,212.0,71.0,1.0
CUST139689,46.0,Employed,17.4,44908.0,616.0,11.1,6478.0,5901.0,0.0,1.0,0.0,Personal Loan,Debt Consolidation,66600.0,14.18,131.0,1483.0,494.0,0.0
CUST139690,45.0,Employed,26.4,59351.0,689.0,1.0,50.0,15241.0,0.0,1.0,1.0,Personal Loan,Personal,67300.0,11.6,257.0,1134.0,378.0,0.0
CUST139691,29.0,Self-Employed,1.7,78772.0,636.0,2.5,155.0,31215.0,0.0,0.0,0.0,Personal Loan,Debt Consolidation,16800.0,14.35,396.0,213.0,71.0,0.0
CUST139692,28.0,Student,1.4,31207.0,686.0,9.4,19.0,5811.0,0.0,0.0,0.0,Credit Card,Medical,3100.0,18.28,186.0,99.0,33.0,1.0
CUST139693,18.0,Employed,0.0,15000.0,537.0,1.6,320.0,7333.0,0.0,0.0,1.0,Personal Loan,Business,25800.0,16.11,489.0,1.72,573.0,0.0
CUST139694,42.0,Student,0.4,15000.0,701.0,6.9,1176.0,2245.0,0.0,0.0,0.0,Personal Loan,Business,10800.0,10.67,0.15,0.72,0.24,1.0
CUST139695,30.0,Self-Employed,3.8,95326.0,637.0,9.9,42228.0,15570.0,0.0,0.0,0.0,Personal Loan,Personal,100000.0,14.59,163.0,1049.0,0.35,1.0
CUST139696,31.0,Employed,9.2,34489.0,677.0,10.7,788.0,22064.0,0.0,0.0,0.0,Line of Credit,Personal,20100.0,9.36,0.64,583.0,194.0,0.0
CUST139697,55.0,Employed,26.3,90731.0,782.0,9.5,26611.0,22267.0,0.0,0.0,0.0,Personal Loan,Business,100000.0,8.25,245.0,1102.0,367.0,1.0
CUST139698,42.0,Employed,12.0,51773.0,610.0,22.2,370.0,10726.0,0.0,3.0,0.0,Credit Card,Home Improvement,15500.0,20.17,207.0,299.0,0.1,0.0
CUST139699,38.0,Employed,13.9,42942.0,527.0,16.0,1995.0,20718.0,0.0,0.0,0.0,Credit Card,Business,3500.0,22.18,482.0,82.0,27.0,0.0
CUST139700,44.0,Self-Employed,12.4,59471.0,594.0,10.0,306.0,20501.0,1.0,1.0,0.0,Line of Credit,Medical,14500.0,13.47,345.0,244.0,81.0,0.0
CUST139701,52.0,Employed,4.0,41392.0,736.0,26.5,798.0,12646.0,0.0,0.0,0.0,Line of Credit,Business,18800.0,7.5,306.0,454.0,151.0,1.0
CUST139702,18.0,Employed,0.0,42489.0,597.0,1.5,122.0,8323.0,0.0,0.0,0.0,Line of Credit,Personal,20300.0,14.1,196.0,478.0,159.0,0.0
CUST139703,28.0,Employed,2.6,44236.0,714.0,3.9,232.0,4510.0,0.0,0.0,0.0,Line of Credit,Home Improvement,7300.0,8.01,102.0,165.0,55.0,1.0
CUST139704,32.0,Employed,13.6,38395.0,577.0,3.2,558.0,6546.0,0.0,0.0,0.0,Personal Loan,Personal,16300.0,15.4,0.17,425.0,142.0,0.0
CUST139705,23.0,Employed,4.0,25567.0,612.0,3.0,211.0,13586.0,0.0,0.0,0.0,Personal Loan,Home Improvement,46600.0,13.23,531.0,1823.0,608.0,0.0
CUST139706,31.0,Self-Employed,7.1,33662.0,614.0,10.1,1745.0,7791.0,0.0,0.0,1.0,Personal Loan,Personal,27100.0,13.47,231.0,805.0,268.0,1.0
CUST139707,18.0,Self-Employed,1.0,33693.0,618.0,0.4,504.0,9707.0,0.0,1.0,0.0,Line of Credit,Personal,14400.0,11.3,288.0,427.0,142.0,0.0
CUST139708,46.0,Employed,10.8,33897.0,623.0,19.5,557.0,7040.0,0.0,1.0,0.0,Credit Card,Personal,21100.0,19.22,208.0,622.0,207.0,1.0
CUST139709,28.0,Employed,0.7,55815.0,636.0,2.0,153.0,22576.0,0.0,2.0,1.0,Credit Card,Personal,50600.0,20.17,404.0,907.0,302.0,0.0
CUST139710,37.0,Employed,7.6,30909.0,702.0,4.9,1778.0,3072.0,0.0,0.0,0.0,Personal Loan,Education,38600.0,9.95,99.0,1249.0,416.0,1.0
CUST139711,35.0,Employed,5.5,39343.0,663.0,14.8,2951.0,23833.0,0.0,1.0,0.0,Credit Card,Home Improvement,24700.0,17.91,606.0,628.0,209.0,0.0
CUST139712,41.0,Employed,5.0,57499.0,644.0,17.8,368.0,7588.0,0.0,1.0,0.0,Personal Loan,Education,91300.0,13.03,132.0,1588.0,529.0,1.0
CUST139713,18.0,Self-Employed,1.0,78733.0,552.0,1.1,79.0,9290.0,0.0,0.0,1.0,Line of Credit,Business,18300.0,13.33,118.0,232.0,77.0,0.0
CUST139714,40.0,Employed,14.6,23549.0,600.0,2.5,8.0,10775.0,0.0,0.0,0.0,Credit Card,Medical,26600.0,19.79,458.0,1.13,377.0,0.0
CUST139715,31.0,Self-Employed,1.5,30346.0,716.0,8.3,121.0,7146.0,0.0,0.0,0.0,Line of Credit,Medical,10500.0,8.68,235.0,346.0,115.0,1.0
CUST139716,39.0,Employed,6.6,51465.0,680.0,9.4,293.0,2309.0,0.0,0.0,0.0,Line of Credit,Personal,23200.0,10.43,45.0,451.0,0.15,1.0
CUST139717,20.0,Employed,0.6,47014.0,543.0,0.1,5.0,4152.0,1.0,2.0,0.0,Line of Credit,Debt Consolidation,24700.0,14.46,88.0,525.0,175.0,0.0
CUST139718,39.0,Student,0.4,15000.0,603.0,11.0,2226.0,1547.0,0.0,1.0,0.0,Credit Card,Medical,1500.0,19.33,103.0,0.1,33.0,1.0
CUST139719,50.0,Student,1.8,48566.0,722.0,25.7,6809.0,25687.0,0.0,0.0,0.0,Personal Loan,Medical,83300.0,10.21,529.0,1715.0,572.0,0.0
CUST139720,37.0,Self-Employed,13.0,45650.0,659.0,3.5,465.0,12114.0,0.0,0.0,0.0,Line of Credit,Personal,14100.0,9.75,265.0,309.0,103.0,1.0
CUST139721,26.0,Employed,5.2,25152.0,633.0,7.0,4569.0,6391.0,0.0,0.0,0.0,Line of Credit,Business,5000.0,11.39,254.0,199.0,66.0,1.0
CUST139722,26.0,Self-Employed,3.4,43671.0,647.0,2.1,149.0,13498.0,0.0,2.0,0.0,Personal Loan,Medical,79100.0,14.61,309.0,1811.0,604.0,0.0
CUST139723,41.0,Employed,16.3,32563.0,616.0,20.9,806.0,599.0,0.0,1.0,0.0,Credit Card,Debt Consolidation,4300.0,20.47,18.0,132.0,44.0,1.0
CUST139724,41.0,Employed,1.6,42958.0,624.0,13.5,4722.0,18798.0,0.0,4.0,0.0,Credit Card,Home Improvement,30000.0,20.37,438.0,698.0,233.0,0.0
CUST139725,39.0,Student,1.6,23474.0,703.0,1.9,660.0,3870.0,0.0,0.0,0.0,Credit Card,Debt Consolidation,2300.0,16.46,165.0,98.0,33.0,1.0
CUST139726,34.0,Employed,7.3,88325.0,685.0,13.0,2885.0,597.0,0.0,0.0,0.0,Credit Card,Business,70000.0,18.54,7.0,793.0,264.0,1.0
CUST139727,37.0,Employed,9.6,67260.0,683.0,13.8,11437.0,20781.0,0.0,1.0,0.0,Personal Loan,Home Improvement,16200.0,11.27,309.0,241.0,0.08,1.0
CUST139728,34.0,Employed,15.7,39907.0,644.0,11.7,316.0,20030.0,0.0,0.0,0.0,Credit Card,Business,24000.0,19.45,502.0,601.0,0.2,0.0
CUST139729,30.0,Employed,11.4,35589.0,683.0,2.5,307.0,5271.0,0.0,0.0,1.0,Personal Loan,Home Improvement,36800.0,11.46,148.0,1034.0,345.0,1.0
CUST139730,44.0,Employed,7.5,87663.0,703.0,4.0,150.0,53413.0,0.0,1.0,0.0,Personal Loan,Personal,100000.0,10.75,609.0,1141.0,0.38,0.0
CUST139731,38.0,Self-Employed,6.6,34474.0,627.0,12.2,1658.0,9811.0,0.0,1.0,0.0,Credit Card,Education,21400.0,20.69,285.0,621.0,207.0,1.0
CUST139732,50.0,Employed,0.8,41556.0,662.0,23.5,14151.0,16888.0,0.0,0.0,0.0,Credit Card,Education,35200.0,17.91,406.0,847.0,282.0,1.0
CUST139733,48.0,Self-Employed,11.6,15000.0,668.0,6.3,83.0,3809.0,0.0,0.0,0.0,Personal Loan,Home Improvement,19600.0,12.29,254.0,1307.0,436.0,1.0
CUST139734,38.0,Employed,5.8,40600.0,614.0,18.4,906.0,30172.0,0.0,0.0,1.0,Personal Loan,Debt Consolidation,23400.0,13.45,743.0,576.0,192.0,0.0
CUST139735,42.0,Self-Employed,1.9,28707.0,659.0,16.7,164.0,6643.0,0.0,0.0,0.0,Personal Loan,Medical,29700.0,11.25,231.0,1035.0,345.0,1.0
CUST139736,23.0,Employed,1.6,23210.0,601.0,3.1,1075.0,4932.0,0.0,0.0,0.0,Personal Loan,Education,32800.0,13.97,212.0,1413.0,471.0,1.0
CUST139737,34.0,Self-Employed,7.5,80395.0,701.0,13.7,1370.0,39013.0,0.0,0.0,0.0,Personal Loan,Debt Consolidation,100000.0,10.4,485.0,1244.0,415.0,0.0
CUST139738,39.0,Employed,8.2,30611.0,652.0,6.0,1924.0,12023.0,0.0,0.0,0.0,Line of Credit,Home Improvement,22900.0,9.17,393.0,748.0,249.0,1.0
CUST139739,18.0,Employed,0.0,18678.0,652.0,1.1,246.0,10329.0,0.0,0.0,0.0,Credit Card,Personal,7700.0,18.85,553.0,412.0,137.0,0.0
CUST139740,40.0,Employed,1.6,61759.0,551.0,17.2,1433.0,10700.0,0.0,2.0,0.0,Personal Loan,Home Improvement,68400.0,15.42,173.0,1108.0,369.0,0.0
CUST139741,23.0,Employed,4.0,19108.0,565.0,2.9,641.0,3288.0,1.0,2.0,0.0,Personal Loan,Home Improvement,24400.0,15.39,172.0,1277.0,426.0,0.0
CUST139742,24.0,Student,0.4,15000.0,659.0,4.2,6.0,3449.0,0.0,1.0,0.0,Credit Card,Home Improvement,1500.0,18.57,0.23,0.1,33.0,1.0
CUST139743,28.0,Self-Employed,5.3,68814.0,761.0,5.4,1164.0,354.0,0.0,0.0,0.0,Credit Card,Debt Consolidation,38000.0,14.95,5.0,552.0,184.0,1.0
CUST139744,34.0,Employed,5.9,52283.0,678.0,2.6,418.0,4781.0,0.0,0.0,0.0,Credit Card,Home Improvement,13600.0,18.48,91.0,0.26,87.0,1.0
CUST139745,19.0,Employed,0.9,39900.0,687.0,1.5,1695.0,23672.0,0.0,0.0,0.0,Credit Card,Personal,8400.0,18.18,593.0,211.0,0.07,0.0
CUST139746,45.0,Employed,26.8,48383.0,619.0,1.3,35.0,14999.0,0.0,0.0,0.0,Credit Card,Personal,35400.0,19.94,0.31,732.0,244.0,1.0
CUST139747,37.0,Employed,10.6,91872.0,761.0,5.2,17040.0,38801.0,0.0,0.0,0.0,Personal Loan,Education,24200.0,9.29,422.0,263.0,88.0,1.0
CUST139748,58.0,Student,1.1,20000.0,616.0,3.8,72.0,7179.0,0.0,0.0,0.0,Credit Card,Business,2000.0,19.04,359.0,0.1,33.0,1.0
CUST139749,38.0,Self-Employed,6.4,42303.0,574.0,6.0,6820.0,16933.0,0.0,0.0,1.0,Credit Card,Personal,34700.0,21.73,0.4,0.82,273.0,1.0
CUST139750,41.0,Employed,20.6,70498.0,747.0,22.0,927.0,14229.0,0.0,0.0,0.0,Credit Card,Medical,47900.0,17.4,202.0,679.0,226.0,1.0
CUST139751,24.0,Employed,1.7,18052.0,627.0,1.8,19.0,10446.0,0.0,0.0,0.0,Credit Card,Personal,17600.0,20.13,579.0,975.0,325.0,0.0
CUST139752,20.0,Employed,1.2,55958.0,580.0,1.4,20.0,11874.0,1.0,0.0,1.0,Line of Credit,Personal,34800.0,13.61,212.0,622.0,207.0,0.0
CUST139753,42.0,Employed,15.0,35192.0,688.0,19.6,702.0,1805.0,0.0,0.0,0.0,Personal Loan,Home Improvement,6800.0,11.89,51.0,193.0,64.0,1.0
CUST139754,21.0,Employed,2.8,35963.0,678.0,2.5,348.0,20998.0,0.0,0.0,0.0,Personal Loan,Debt Consolidation,28600.0,11.91,584.0,795.0,265.0,0.0
CUST139755,42.0,Employed,10.2,29199.0,686.0,14.4,1459.0,8208.0,0.0,0.0,0.0,Line of Credit,Medical,18600.0,9.22,281.0,637.0,212.0,1.0
CUST139756,55.0,Employed,9.8,34859.0,708.0,6.5,1490.0,2434.0,0.0,0.0,0.0,Personal Loan,Education,54400.0,10.81,0.07,1561.0,0.52,1.0
CUST139757,46.0,Student,0.7,15000.0,706.0,23.5,1113.0,3311.0,0.0,0.0,0.0,Line of Credit,Education,5000.0,8.37,221.0,333.0,111.0,1.0
CUST139758,41.0,Self-Employed,13.6,132989.0,615.0,14.9,2580.0,69107.0,0.0,1.0,0.0,Credit Card,Personal,70000.0,20.65,0.52,526.0,175.0,0.0
CUST139759,38.0,Self-Employed,4.5,93903.0,730.0,9.5,4293.0,55429.0,0.0,0.0,0.0,Personal Loan,Home Improvement,37400.0,11.0,0.59,398.0,133.0,0.0
CUST139760,30.0,Self-Employed,4.5,110413.0,675.0,5.5,3454.0,10863.0,0.0,0.0,0.0,Personal Loan,Personal,19700.0,12.38,98.0,178.0,59.0,1.0
CUST139761,33.0,Student,0.1,75251.0,627.0,4.2,1829.0,17353.0,0.0,1.0,0.0,Line of Credit,Medical,25600.0,12.74,231.0,0.34,113.0,0.0
CUST139762,28.0,Student,1.2,16598.0,665.0,0.0,0.0,5682.0,0.0,0.0,0.0,Credit Card,Personal,1700.0,18.33,342.0,102.0,34.0,1.0
CUST139763,19.0,Employed,0.5,71215.0,641.0,1.7,362.0,13118.0,0.0,0.0,0.0,Line of Credit,Personal,44600.0,12.75,184.0,626.0,209.0,0.0
CUST139764,35.0,Employed,7.9,27779.0,640.0,13.7,1249.0,11663.0,0.0,1.0,0.0,Personal Loan,Personal,42800.0,14.35,0.42,1541.0,514.0,1.0
CUST139765,48.0,Student,0.4,21884.0,691.0,26.5,811.0,1629.0,0.0,0.0,0.0,Line of Credit,Personal,10700.0,9.01,74.0,489.0,163.0,1.0
CUST139766,19.0,Employed,0.7,29051.0,647.0,1.6,320.0,3857.0,0.0,3.0,0.0,Line of Credit,Medical,15900.0,12.11,133.0,547.0,182.0,0.0
CUST139767,51.0,Employed,29.8,65295.0,632.0,13.5,178.0,22443.0,0.0,2.0,0.0,Credit Card,Personal,70000.0,19.84,344.0,1072.0,357.0,1.0
CUST139768,49.0,Employed,9.6,77877.0,731.0,10.7,9226.0,42849.0,0.0,0.0,0.0,Personal Loan,Education,100000.0,10.69,0.55,1284.0,428.0,0.0
CUST139769,39.0,Self-Employed,16.8,22188.0,593.0,12.0,484.0,6530.0,0.0,0.0,0.0,Personal Loan,Personal,34500.0,15.35,294.0,1555.0,518.0,0.0
CUST139770,39.0,Employed,2.3,65382.0,712.0,15.7,4204.0,18628.0,0.0,3.0,0.0,Personal Loan,Personal,20300.0,10.3,285.0,0.31,103.0,0.0
CUST139771,32.0,Employed,3.9,15000.0,511.0,4.9,58.0,4026.0,0.0,0.0,1.0,Personal Loan,Personal,11700.0,15.48,268.0,0.78,0.26,0.0
CUST139772,35.0,Employed,4.8,34803.0,754.0,2.7,1934.0,11567.0,0.0,0.0,0.0,Personal Loan,Home Improvement,8200.0,8.02,332.0,236.0,79.0,1.0
CUST139773,29.0,Employed,7.5,21798.0,640.0,6.9,1126.0,1161.0,0.0,1.0,0.0,Credit Card,Business,14400.0,19.62,53.0,661.0,0.22,0.0
CUST139774,35.0,Employed,1.5,38297.0,463.0,16.2,232.0,3084.0,1.0,1.0,0.0,Credit Card,Home Improvement,37600.0,22.03,81.0,982.0,327.0,0.0
CUST139775,36.0,Employed,10.6,31331.0,712.0,16.9,5813.0,17667.0,0.0,0.0,0.0,Line of Credit,Medical,15400.0,9.2,564.0,492.0,164.0,0.0
CUST139776,57.0,Employed,36.3,57080.0,648.0,4.0,616.0,17236.0,0.0,1.0,0.0,Credit Card,Education,14200.0,20.15,302.0,249.0,83.0,1.0
CUST139777,41.0,Self-Employed,17.6,141389.0,587.0,14.6,639.0,50594.0,0.0,1.0,1.0,Line of Credit,Personal,45900.0,13.59,358.0,325.0,108.0,0.0
CUST139778,32.0,Employed,13.9,19528.0,592.0,7.2,559.0,9569.0,0.0,1.0,1.0,Line of Credit,Personal,15400.0,14.98,0.49,789.0,263.0,0.0
CUST139779,33.0,Employed,12.5,48921.0,685.0,4.5,1286.0,14180.0,0.0,0.0,1.0,Line of Credit,Business,15700.0,10.96,0.29,321.0,107.0,0.0
CUST139780,26.0,Employed,2.1,67277.0,607.0,7.9,9.0,28586.0,0.0,1.0,0.0,Line of Credit,Education,49900.0,11.26,425.0,742.0,247.0,0.0
CUST139781,28.0,Self-Employed,1.8,250000.0,716.0,5.4,3416.0,83336.0,0.0,0.0,0.0,Personal Loan,Medical,11300.0,10.51,333.0,45.0,15.0,1.0
CUST139782,45.0,Student,0.1,18105.0,620.0,0.5,14.0,5434.0,0.0,1.0,0.0,Personal Loan,Medical,16800.0,14.67,0.3,928.0,309.0,0.0
CUST139783,29.0,Employed,3.6,27143.0,563.0,2.9,887.0,6468.0,0.0,0.0,1.0,Personal Loan,Business,4700.0,15.18,238.0,173.0,58.0,0.0
CUST139784,27.0,Employed,8.5,18349.0,635.0,8.3,274.0,9089.0,0.0,1.0,0.0,Credit Card,Medical,6000.0,20.04,495.0,327.0,109.0,0.0
CUST139785,27.0,Self-Employed,3.3,34590.0,716.0,2.2,51.0,4990.0,0.0,0.0,0.0,Line of Credit,Education,30800.0,7.88,144.0,0.89,297.0,1.0
CUST139786,26.0,Employed,2.7,41928.0,578.0,7.7,1999.0,9366.0,0.0,1.0,0.0,Line of Credit,Home Improvement,41900.0,14.01,223.0,999.0,333.0,0.0
CUST139787,48.0,Self-Employed,1.1,75638.0,612.0,0.6,138.0,46950.0,0.0,1.0,0.0,Line of Credit,Education,22700.0,12.32,621.0,0.3,0.1,0.0
CUST139788,36.0,Employed,10.4,68929.0,680.0,4.8,457.0,8546.0,0.0,0.0,0.0,Credit Card,Personal,2500.0,17.89,124.0,36.0,12.0,1.0
CUST139789,31.0,Employed,12.5,24545.0,589.0,5.6,901.0,12916.0,0.0,1.0,0.0,Credit Card,Business,12000.0,21.81,526.0,489.0,163.0,0.0
CUST139790,35.0,Self-Employed,12.9,140660.0,699.0,16.1,2525.0,70182.0,0.0,2.0,0.0,Line of Credit,Personal,19500.0,9.35,499.0,139.0,46.0,1.0
CUST139791,37.0,Self-Employed,8.7,75673.0,676.0,16.5,2289.0,18976.0,0.0,0.0,0.0,Line of Credit,Education,20200.0,9.5,251.0,267.0,89.0,1.0
CUST139792,26.0,Employed,6.6,25513.0,691.0,3.4,332.0,3315.0,0.0,0.0,0.0,Personal Loan,Education,43300.0,11.36,0.13,1697.0,566.0,1.0
CUST139793,18.0,Student,0.2,41318.0,704.0,1.5,347.0,539.0,0.0,0.0,0.0,Credit Card,Business,4100.0,16.28,13.0,99.0,33.0,1.0
CUST139794,51.0,Employed,32.7,61625.0,706.0,11.4,21445.0,6679.0,0.0,0.0,0.0,Credit Card,Home Improvement,52300.0,16.47,108.0,849.0,283.0,1.0
CUST139795,46.0,Self-Employed,13.4,42174.0,603.0,20.2,192.0,2627.0,0.0,1.0,0.0,Credit Card,Home Improvement,26100.0,20.35,62.0,619.0,206.0,1.0
CUST139796,39.0,Employed,8.1,39082.0,708.0,5.8,962.0,3789.0,0.0,0.0,0.0,Credit Card,Personal,41000.0,16.83,97.0,1049.0,0.35,1.0
CUST139797,46.0,Self-Employed,9.5,27646.0,717.0,12.8,5643.0,1691.0,0.0,0.0,0.0,Credit Card,Personal,17000.0,16.08,61.0,615.0,205.0,1.0
CUST139798,57.0,Employed,31.6,57530.0,687.0,7.7,396.0,34499.0,0.0,0.0,0.0,Personal Loan,Medical,59800.0,11.6,0.6,1039.0,346.0,0.0
CUST139799,28.0,Employed,9.3,33678.0,633.0,2.7,109.0,8329.0,0.0,0.0,0.0,Credit Card,Personal,41700.0,19.14,247.0,1238.0,413.0,1.0
CUST139800,21.0,Employed,2.9,24722.0,581.0,2.9,54.0,3525.0,0.0,1.0,0.0,Personal Loan,Debt Consolidation,22700.0,16.01,143.0,918.0,306.0,0.0
CUST139801,42.0,Self-Employed,12.4,40260.0,624.0,22.6,1231.0,3922.0,0.0,1.0,0.0,Credit Card,Personal,48600.0,19.73,97.0,1207.0,402.0,1.0
CUST139802,18.0,Employed,0.0,35901.0,483.0,0.1,11.0,12888.0,0.0,0.0,0.0,Personal Loan,Education,48100.0,16.06,359.0,1.34,447.0,0.0
CUST139803,35.0,Student,0.6,19783.0,698.0,4.9,228.0,9831.0,0.0,0.0,0.0,Line of Credit,Education,10900.0,9.79,497.0,551.0,184.0,0.0
CUST139804,31.0,Employed,9.0,18907.0,574.0,2.8,55.0,4312.0,0.0,1.0,0.0,Personal Loan,Education,31000.0,16.11,228.0,1.64,547.0,0.0
CUST139805,43.0,Self-Employed,3.9,29482.0,550.0,1.5,7.0,2516.0,0.0,0.0,0.0,Personal Loan,Debt Consolidation,30300.0,15.25,85.0,1028.0,343.0,0.0
CUST139806,29.0,Self-Employed,6.9,32880.0,686.0,3.0,134.0,3624.0,0.0,0.0,0.0,Personal Loan,Home Improvement,22900.0,12.31,0.11,696.0,232.0,1.0
CUST139807,49.0,Student,1.8,49437.0,766.0,7.0,1043.0,19584.0,1.0,0.0,0.0,Line of Credit,Home Improvement,23600.0,6.4,396.0,477.0,159.0,0.0
CUST139808,26.0,Employed,4.9,20164.0,645.0,7.5,171.0,6938.0,0.0,1.0,0.0,Personal Loan,Home Improvement,35800.0,14.84,344.0,1775.0,592.0,0.0
CUST139809,43.0,Employed,10.8,26341.0,779.0,6.6,2412.0,4226.0,0.0,2.0,0.0,Credit Card,Medical,9800.0,14.0,0.16,372.0,124.0,1.0
CUST139810,27.0,Employed,7.7,15236.0,587.0,4.1,39.0,1656.0,0.0,0.0,0.0,Credit Card,Medical,12300.0,22.68,109.0,807.0,269.0,0.0
CUST139811,41.0,Employed,14.0,19707.0,673.0,13.1,3646.0,6429.0,0.0,0.0,0.0,Personal Loan,Business,19900.0,11.5,326.0,1.01,337.0,0.0
CUST139812,22.0,Employed,3.6,51961.0,580.0,1.9,43.0,20479.0,0.0,0.0,0.0,Personal Loan,Home Improvement,94100.0,15.72,394.0,1811.0,604.0,0.0
CUST139813,34.0,Employed,5.8,153285.0,691.0,13.3,3239.0,76652.0,0.0,0.0,0.0,Credit Card,Debt Consolidation,37000.0,17.25,0.5,241.0,0.08,1.0
CUST139814,50.0,Employed,27.3,118031.0,734.0,25.3,10998.0,33335.0,0.0,1.0,0.0,Personal Loan,Business,99400.0,11.07,282.0,842.0,281.0,1.0
CUST139815,36.0,Employed,0.1,35544.0,657.0,11.4,948.0,8267.0,0.0,1.0,0.0,Personal Loan,Home Improvement,20000.0,12.93,233.0,563.0,188.0,1.0
CUST139816,49.0,Self-Employed,5.8,91673.0,777.0,3.1,2555.0,4603.0,0.0,0.0,0.0,Line of Credit,Personal,28000.0,6.49,0.05,305.0,102.0,1.0
CUST139817,34.0,Student,1.6,24346.0,676.0,3.5,50.0,15165.0,0.0,0.0,0.0,Line of Credit,Education,15700.0,10.4,623.0,645.0,215.0,0.0
CUST139818,28.0,Employed,7.8,34972.0,568.0,3.4,99.0,14401.0,1.0,1.0,0.0,Personal Loan,Personal,30700.0,15.29,412.0,878.0,293.0,0.0
CUST139819,37.0,Employed,8.5,79332.0,530.0,5.2,246.0,19762.0,0.0,1.0,1.0,Personal Loan,Education,100000.0,15.82,249.0,1261.0,0.42,0.0
CUST139820,42.0,Self-Employed,4.3,30965.0,633.0,22.3,148.0,6741.0,0.0,0.0,0.0,Line of Credit,Debt Consolidation,19900.0,12.14,218.0,643.0,214.0,0.0
CUST139821,18.0,Employed,0.0,60214.0,615.0,1.1,231.0,24155.0,0.0,0.0,0.0,Personal Loan,Education,53000.0,13.04,401.0,0.88,293.0,0.0
CUST139822,41.0,Employed,7.6,40407.0,743.0,2.6,170.0,11056.0,0.0,0.0,0.0,Credit Card,Personal,53900.0,16.52,274.0,1334.0,445.0,1.0
CUST139823,23.0,Employed,3.2,43304.0,519.0,2.9,430.0,6162.0,0.0,0.0,0.0,Personal Loan,Debt Consolidation,74300.0,16.72,142.0,1716.0,572.0,0.0
CUST139824,20.0,Employed,0.8,21034.0,689.0,1.8,401.0,6511.0,0.0,0.0,0.0,Line of Credit,Personal,14100.0,9.34,0.31,0.67,223.0,1.0
CUST139825,41.0,Employed,19.8,39740.0,632.0,17.1,326.0,17487.0,0.0,1.0,0.0,Line of Credit,Business,19700.0,11.5,0.44,496.0,165.0,0.0
CUST139826,51.0,Student,0.2,15993.0,594.0,27.0,185.0,2000.0,0.0,0.0,0.0,Credit Card,Business,1600.0,22.74,125.0,0.1,33.0,1.0
CUST139827,37.0,Self-Employed,4.1,68724.0,699.0,12.1,7544.0,9240.0,0.0,0.0,0.0,Line of Credit,Education,38000.0,9.2,134.0,553.0,184.0,1.0
CUST139828,18.0,Employed,0.0,23892.0,664.0,1.3,88.0,2470.0,0.0,0.0,0.0,Credit Card,Business,24600.0,17.81,103.0,1.03,343.0,0.0
